player_id,player_name_last_first,season,team_abbrev,pitch_hand,num_pitches,four_seam_speed,four_seam_spin,four_seam_pct,sinker_speed,sinker_spin,sinker_pct,cutter_speed,cutter_spin,cutter_pct,slider_speed,slider_spin,slider_pct,change_up_speed,change_up_spin,change_up_pct,curve_speed,curve_spin,curve_pct,splitter_speed,splitter_spin,splitter_pct,plate_appearances
657611,"Hill, Cam",2020,CLE,R,291,92.1,2301,0.484536082,NULL,NULL,0,NULL,NULL,0,83.9,2596,0.360824742,NULL,NULL,0,78.4,2793,0.154639175,NULL,NULL,0,72
657612,"Hill, Tim",2020,SD,L,348,91.4,2235,0.439655172,89.8,2100,0.459770115,NULL,NULL,0,80.3,2031,0.100574713,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,79
657624,"James, Josh",2020,HOU,R,340,96.3,2307,0.576470588,NULL,NULL,0,NULL,NULL,0,85.6,2575,0.235294118,88.8,1546,0.138235294,82.3,2696,0.05,NULL,NULL,0,83
658305,"García, Edgar",2020,TB,R,68,92.6,2233,0.529411765,93.2,2288,0.014705882,NULL,NULL,0,84.9,2274,0.426470588,85.8,1624,0.014705882,81.7,2177,0.014705882,NULL,NULL,0,16
658431,"Medina, Adonis",2020,PHI,R,84,92.3,2242,0.333333333,91.9,2172,0.202380952,NULL,NULL,0,80,2415,0.202380952,86.4,1529,0.202380952,75.9,2326,0.05952381,NULL,NULL,0,18
658551,"Fernández, Junior",2020,STL,R,61,NULL,NULL,0,94,2126,0.557377049,NULL,NULL,0,83.3,2003,0.131147541,86.1,1788,0.31147541,NULL,NULL,0,NULL,NULL,0,16
659275,"Lamet, Dinelson",2020,SD,R,1046,97,2495,0.372848948,97,2442,0.092734226,NULL,NULL,0,86.5,2616,0.534416826,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,267
660271,"Ohtani, Shohei",2020,LAA,R,80,93.8,2155,0.4875,NULL,NULL,0,NULL,NULL,0,79,2385,0.2875,NULL,NULL,0,71.8,2569,0.0625,85.8,1631,0.1625,16
660422,"Guzman, Jorge",2020,MIA,R,19,96.6,1985,0.526315789,98.2,2129,0.105263158,NULL,NULL,0,84,1733,0.052631579,88.3,1411,0.315789474,NULL,NULL,0,NULL,NULL,0,7
660431,"Perez, Hector",2020,TOR,R,33,95.7,2137,0.575757576,NULL,NULL,0,NULL,NULL,0,87.7,2324,0.393939394,86,740,0.03030303,NULL,NULL,0,NULL,NULL,0,10
660600,"Paredes, Enoli",2020,HOU,R,362,95.7,2396,0.682320442,NULL,NULL,0,NULL,NULL,0,85.5,2891,0.259668508,89.5,2062,0.019337017,81,2916,0.038674033,NULL,NULL,0,90
660623,"Ynoa, Huascar",2020,ATL,R,395,94.8,2061,0.440506329,92.4,2078,0.002531646,NULL,NULL,0,86,2297,0.465822785,86.6,2010,0.091139241,NULL,NULL,0,NULL,NULL,0,100
660761,"Suarez, José",2020,LAA,L,88,93.4,2212,0.329545455,92.8,2081,0.125,NULL,NULL,0,82.2,2093,0.056818182,83.4,1473,0.352272727,77.9,2856,0.136363636,NULL,NULL,0,23
660813,"Graterol, Brusdar",2020,LAD,R,291,98.8,2017,0.030927835,99.3,1977,0.676975945,NULL,NULL,0,89.1,2477,0.288659794,92.1,1798,0.003436426,NULL,NULL,0,NULL,NULL,0,88
660896,"Alcala, Jorge",2020,MIN,R,403,96.9,2400,0.464019851,NULL,NULL,0,NULL,NULL,0,88.6,2427,0.446650124,89.2,2346,0.089330025,NULL,NULL,0,NULL,NULL,0,94
661255,"López, Yoan",2020,ARI,R,286,95.4,2092,0.547368421,NULL,NULL,0,NULL,NULL,0,85.7,2460,0.452631579,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,87
661440,"Llovera, Mauricio",2020,PHI,R,41,NULL,NULL,0,93.4,1942,0.463414634,NULL,NULL,0,83.3,2339,0.170731707,85.6,1982,0.365853659,NULL,NULL,0,NULL,NULL,0,10
663366,"Burrows, Beau",2020,DET,R,110,93.2,2380,0.381818182,93.1,2373,0.163636364,NULL,NULL,0,85.5,2261,0.254545455,83.7,2172,0.145454545,77.8,2403,0.054545455,NULL,NULL,0,30
663399,"Waddell, Brandon",2020,PIT,L,49,93.4,2401,0.224489796,93,2271,0.224489796,NULL,NULL,0,85.9,2418,0.408163265,87.3,1744,0.142857143,NULL,NULL,0,NULL,NULL,0,14
663423,"Thornton, Trent",2020,TOR,R,131,92.1,2380,0.374045802,91.3,2265,0.053435115,88.9,2574,0.20610687,80.3,3057,0.236641221,83.6,1540,0.106870229,70.2,2644,0.022900763,NULL,NULL,0,33
663432,"Rainey, Tanner",2020,WSH,R,299,96.6,2457,0.608695652,NULL,NULL,0,NULL,NULL,0,87.1,2407,0.391304348,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,75
663460,"Bubic, Kris",2020,KC,L,932,91.4,2180,0.542427497,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,79.6,1758,0.298603652,78.5,2570,0.158968851,NULL,NULL,0,222
663465,"Allard, Kolby",2020,TEX,L,658,91.5,2171,0.46656535,NULL,NULL,0,86.7,2270,0.305471125,NULL,NULL,0,82.5,1743,0.126139818,76.7,2031,0.101823708,NULL,NULL,0,152
663474,"McKenzie, Triston",2020,CLE,R,550,92.8,2336,0.532727273,NULL,NULL,0,NULL,NULL,0,86.3,2173,0.201818182,86.8,1642,0.1,80.1,2224,0.165454545,NULL,NULL,0,127
663531,"Allen, Logan",2020,CLE,L,186,94,2064,0.456989247,NULL,NULL,0,NULL,NULL,0,82.9,2537,0.274193548,82.5,1174,0.139784946,77.5,2735,0.129032258,NULL,NULL,0,49
663554,"Mize, Casey",2020,DET,R,543,93.7,2245,0.254143646,93.6,2161,0.268876611,88.4,2293,0.197053407,NULL,NULL,0,NULL,NULL,0,80.8,2322,0.101289134,86,1260,0.178637201,133
663734,"Neidert, Nick",2020,MIA,R,132,91.6,2236,0.590909091,NULL,NULL,0,NULL,NULL,0,85.3,2203,0.136363636,84.2,1717,0.189393939,74.1,1930,0.083333333,NULL,NULL,0,34
663765,"Woodford, Jake",2020,STL,R,360,92.7,2266,0.433333333,93.1,2222,0.075,NULL,NULL,0,84.5,2362,0.269444444,85.6,1504,0.011111111,76.3,2528,0.211111111,NULL,NULL,0,85
663770,"Evans, Demarcus",2020,TEX,R,54,93.8,2545,0.666666667,NULL,NULL,0,NULL,NULL,0,83.7,2397,0.333333333,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,14
663776,"Sandoval, Patrick",2020,LAA,L,598,92.8,2021,0.446488294,NULL,NULL,0,NULL,NULL,0,84.6,2537,0.25083612,84.2,1566,0.22909699,78.2,2746,0.073578595,NULL,NULL,0,159
663878,"Pearson, Nate",2020,TOR,R,324,96.3,2306,0.50617284,NULL,NULL,0,NULL,NULL,0,84.5,2623,0.361111111,87.7,1833,0.067901235,77.2,2517,0.064814815,NULL,NULL,0,81
663903,"Singer, Brady",2020,KC,R,1071,93,2199,0.007469655,93.3,2241,0.571428571,NULL,NULL,0,83.1,2389,0.374416433,87.8,2164,0.046685341,NULL,NULL,0,NULL,NULL,0,263
663978,"Paddack, Chris",2020,SD,R,963,94.1,2170,0.581516096,NULL,NULL,0,87.9,2156,0.034267913,NULL,NULL,0,83.9,1790,0.310488058,76.9,2096,0.073727934,NULL,NULL,0,245
663992,"Lovelady, Richard",2020,KC,L,13,91.5,2468,0.307692308,91.5,2215,0.230769231,NULL,NULL,0,84.5,2555,0.461538462,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,4
664042,"Lakins Sr., Travis",2020,BAL,R,470,93.2,2227,0.336170213,NULL,NULL,0,90.8,2418,0.408510638,NULL,NULL,0,87.5,1550,0.031914894,80.6,2727,0.223404255,NULL,NULL,0,116
664045,"Eshelman, Thomas",2020,BAL,R,529,86,1863,0.238185255,86.6,1778,0.20415879,NULL,NULL,0,77.9,1856,0.236294896,79.4,1277,0.130434783,76.5,1771,0.190926276,NULL,NULL,0,143
664054,"Stashak, Cody",2020,MIN,R,223,91.9,2234,0.551569507,NULL,NULL,0,NULL,NULL,0,82,2255,0.408071749,85.9,1470,0.040358744,NULL,NULL,0,NULL,NULL,0,57
664062,"Gonsolin, Tony",2020,LAD,R,705,95.1,2489,0.475177305,NULL,NULL,0,NULL,NULL,0,87.5,2764,0.167375887,NULL,NULL,0,81.7,2653,0.059574468,85.1,1838,0.29787234,176
664069,"Braymer, Ben",2020,WSH,L,152,88.7,1990,0.539473684,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,79,1692,0.223684211,76.3,2499,0.236842105,NULL,NULL,0,34
664074,"Ponce, Cody",2020,PIT,R,265,93.2,2516,0.369811321,93.2,2550,0.079245283,89.3,2543,0.233962264,NULL,NULL,0,84.6,1975,0.079245283,78.3,2270,0.237735849,NULL,NULL,0,66
664076,"Cleavinger, Garrett",2020,PHI,L,10,94.4,2160,0.5,NULL,NULL,0,NULL,NULL,0,82.3,2633,0.2,NULL,NULL,0,76.1,2606,0.3,NULL,NULL,0,4
664092,"Poppen, Sean",2020,MIN,R,153,NULL,NULL,0,93.7,1949,0.483660131,NULL,NULL,0,84.7,2036,0.450980392,83.8,2022,0.065359477,NULL,NULL,0,NULL,NULL,0,35
664126,"Fairbanks, Pete",2020,TB,R,490,97.4,2432,0.573469388,93.4,2025,0.018367347,NULL,NULL,0,87.2,2380,0.408163265,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,117
664129,"Hartlieb, Geoff",2020,PIT,R,409,93.1,2355,0.026894866,93.6,2348,0.511002445,NULL,NULL,0,82.7,2238,0.454767726,87.7,2202,0.007334963,NULL,NULL,0,NULL,NULL,0,101
664139,"Gibaut, Ian",2020,TEX,R,241,95.2,2053,0.543568465,NULL,NULL,0,NULL,NULL,0,86.8,2272,0.278008299,85.5,1878,0.161825726,83,2327,0.01659751,NULL,NULL,0,59
664141,"Brubaker, JT",2020,PIT,R,804,93.5,2256,0.139303483,93.8,2299,0.350746269,NULL,NULL,0,87.5,2634,0.323383085,88.2,1802,0.049751244,80.6,2857,0.13681592,NULL,NULL,0,205
664157,"Bergen, Travis",2020,ARI,L,176,92.4,2242,0.642045455,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,86.2,1833,0.005681818,79.8,2820,0.352272727,NULL,NULL,0,36
664180,"Hall, Matt",2020,BOS,L,210,88,2309,0.438095238,88.7,2276,0.028571429,83.8,2625,0.19047619,NULL,NULL,0,80.3,1779,0.028571429,75.8,2477,0.314285714,NULL,NULL,0,54
664192,"Lucchesi, Joey",2020,SD,L,123,NULL,NULL,0,89.9,2168,0.495934959,90,2105,0.154471545,NULL,NULL,0,81.5,1391,0.008130081,77.5,2042,0.341463415,NULL,NULL,0,32
664199,"Clarke, Taylor",2020,ARI,R,703,94.3,2336,0.455192034,NULL,NULL,0,NULL,NULL,0,86.3,2247,0.27027027,88.9,1508,0.169274538,79.9,2475,0.105263158,NULL,NULL,0,183
664208,"Maton, Phil",2020,CLE,R,379,93.5,2458,0.464379947,92.4,2358,0.015831135,85.4,2781,0.316622691,NULL,NULL,0,NULL,NULL,0,76.7,2943,0.203166227,NULL,NULL,0,96
664285,"Valdez, Framber",2020,HOU,L,1049,93.2,2306,0.020019066,93.1,2255,0.548141087,NULL,NULL,0,NULL,NULL,0,88.8,1720,0.097235462,80.5,2982,0.334604385,NULL,NULL,0,288
664299,"Javier, Cristian",2020,HOU,R,889,92.2,2364,0.62992126,NULL,NULL,0,NULL,NULL,0,78.6,2594,0.255343082,85.9,1938,0.071991001,76.3,2819,0.042744657,NULL,NULL,0,214
664337,"Yajure, Miguel",2020,NYY,R,124,92.3,2392,0.338709677,NULL,NULL,0,89.4,2545,0.161290323,84.4,2346,0.024193548,88.8,1625,0.266129032,80.4,2705,0.209677419,NULL,NULL,0,29
664350,"Sánchez, Sixto",2020,MIA,R,559,98.5,2164,0.237924866,96.6,2098,0.239713775,89.1,2371,0.171735242,85.8,2455,0.084078712,89,1800,0.266547406,NULL,NULL,0,NULL,NULL,0,158
664353,"Urquidy, José",2020,HOU,R,429,93.1,2216,0.545454545,NULL,NULL,0,NULL,NULL,0,79.3,2573,0.130536131,84.3,1962,0.205128205,76.9,2576,0.118881119,NULL,NULL,0,116
664682,"Meisinger, Ryan",2020,STL,R,62,91.2,2224,0.387096774,91,2222,0.241935484,NULL,NULL,0,83.6,2269,0.338709677,84.7,1505,0.032258065,NULL,NULL,0,NULL,NULL,0,13
664714,"Newsome, Ljay",2020,SEA,R,255,91.4,2078,0.494117647,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,84.6,1785,0.239215686,77.1,1978,0.266666667,NULL,NULL,0,68
664854,"Helsley, Ryan",2020,STL,R,194,96.9,2534,0.432989691,NULL,NULL,0,87.3,2521,0.355670103,NULL,NULL,0,89.3,1513,0.041237113,80.5,2538,0.170103093,NULL,NULL,0,52
664856,"Adams, Chance",2020,KC,R,174,91.7,2358,0.477011494,NULL,NULL,0,NULL,NULL,0,84,2922,0.045977011,85.1,1714,0.040229885,78.5,2861,0.436781609,NULL,NULL,0,40
664918,"Keller, Kyle",2020,LAA,R,41,93.9,2212,0.585365854,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,87.9,2082,0.073170732,80.7,2422,0.341463415,NULL,NULL,0,13
664948,"Misiewicz, Anthony",2020,SEA,L,328,94,2328,0.240853659,NULL,NULL,0,90,2459,0.527439024,NULL,NULL,0,NULL,NULL,0,81.9,2828,0.231707317,NULL,NULL,0,83
664977,"Cederlind, Blake",2020,PIT,R,67,NULL,NULL,0,98.2,2090,0.611940299,89.7,2250,0.388059701,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,16
665001,"Kelley, Trevor",2020,PHI,R,77,NULL,NULL,0,90.2,2211,0.545454545,NULL,NULL,0,85.1,2413,0.285714286,81.4,1946,0.012987013,78.3,2662,0.155844156,NULL,NULL,0,19
665093,"Grotz, Zac",2020,SEA,R,202,NULL,NULL,0,91.6,1981,0.52970297,NULL,NULL,0,85.9,2325,0.059405941,NULL,NULL,0,81.7,2326,0.207920792,82.1,1024,0.202970297,46
665152,"Kremer, Dean",2020,BAL,R,346,92.8,2321,0.395953757,93.3,2337,0.115606936,87,2506,0.190751445,NULL,NULL,0,85.4,1936,0.026011561,75.5,2351,0.271676301,NULL,NULL,0,83
665620,"García, Deivi",2020,NYY,R,532,91.9,2178,0.595864662,NULL,NULL,0,NULL,NULL,0,82.5,2523,0.090225564,80.6,1843,0.169172932,75.3,2699,0.144736842,NULL,NULL,0,146
665621,"García, Rony",2020,DET,R,393,93.3,2276,0.631043257,NULL,NULL,0,NULL,NULL,0,86,2204,0.213740458,88,1885,0.134860051,81.3,2235,0.020356234,NULL,NULL,0,96
665733,"Santos, Antonio",2020,COL,R,133,93.2,2014,0.526315789,92.6,1989,0.067669173,NULL,NULL,0,84.3,1835,0.218045113,85.1,1568,0.172932331,74.7,1949,0.015037594,NULL,NULL,0,35
665759,"Rosso, Ramón",2020,PHI,R,194,93.6,2528,0.649484536,94.5,2556,0.030927835,NULL,NULL,0,84.4,2529,0.293814433,87.7,2065,0.025773196,NULL,NULL,0,NULL,NULL,0,46
666120,"Anderson, Ian",2020,ATL,R,571,94.1,2063,0.469352014,93.8,2023,0.014010508,NULL,NULL,0,NULL,NULL,0,87.4,1762,0.308231173,80.1,2098,0.208406305,NULL,NULL,0,138
666129,"Garrett, Braxton",2020,MIA,L,137,89.6,2212,0.496350365,NULL,NULL,0,NULL,NULL,0,83.8,2368,0.051094891,83.9,1754,0.145985401,78.5,2237,0.306569343,NULL,NULL,0,34
666200,"Luzardo, Jesús",2020,OAK,L,940,95.5,2439,0.326595745,95.4,2368,0.205319149,NULL,NULL,0,NULL,NULL,0,87.4,1930,0.240425532,84,2533,0.227659574,NULL,NULL,0,248
666204,"Jiménez, Dany",2020,SF,R,37,93.2,2371,0.486486486,NULL,NULL,0,90.1,3081,0.027027027,NULL,NULL,0,NULL,NULL,0,80,2402,0.486486486,NULL,NULL,0,8
666622,"Márquez, Brailyn",2020,CHC,L,33,97.9,2384,0.484848485,NULL,NULL,0,NULL,NULL,0,84.1,2483,0.212121212,90.8,2141,0.303030303,NULL,NULL,0,NULL,NULL,0,7
666674,"Colina, Edwar",2020,MIN,R,24,NULL,NULL,0,97.2,2400,0.5,NULL,NULL,0,83.9,2799,0.5,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,7
667463,"King, John",2020,TEX,L,186,93.8,2094,0.037634409,93,2005,0.596774194,NULL,NULL,0,82,2502,0.182795699,78.4,1707,0.172043011,77.4,2434,0.010752688,NULL,NULL,0,51
667465,"Fletcher, Aaron",2020,SEA,L,121,NULL,NULL,0,93.2,2221,0.652892562,NULL,NULL,0,81.7,1760,0.214876033,80.6,1791,0.132231405,NULL,NULL,0,NULL,NULL,0,29
667498,"Dugger, Robert",2020,MIA,R,212,92.1,2321,0.424528302,91.6,2215,0.113207547,NULL,NULL,0,81.7,2443,0.268867925,84.1,1535,0.028301887,75.6,2480,0.16509434,NULL,NULL,0,56
668338,"Miller, Tyson",2020,CHC,R,76,93.3,2218,0.5,93.7,2301,0.065789474,NULL,NULL,0,85.4,2621,0.131578947,86.3,2210,0.236842105,82.2,2428,0.065789474,NULL,NULL,0,20
668676,"Plesac, Zach",2020,CLE,R,776,92.8,2086,0.37628866,NULL,NULL,0,NULL,NULL,0,86.3,2149,0.278350515,86,1628,0.25257732,79.1,2102,0.092783505,NULL,NULL,0,206
668678,"Gallen, Zac",2020,ARI,R,1117,93.2,2380,0.390331244,92.9,2192,0.00179051,87,2349,0.256938227,NULL,NULL,0,84.9,1530,0.189794091,81.2,2432,0.161145927,NULL,NULL,0,291
668687,"Scrubb, Andre",2020,HOU,R,407,NULL,NULL,0,NULL,NULL,0,92.9,2336,0.525798526,85.5,2405,0.004914005,NULL,NULL,0,79.1,2777,0.469287469,NULL,NULL,0,102
668941,"Romero, JoJo",2020,PHI,L,170,95.3,2280,0.252941176,94.7,2133,0.311764706,NULL,NULL,0,84.1,2607,0.270588235,85.7,1643,0.164705882,NULL,NULL,0,NULL,NULL,0,47
669060,"Wilson, Bryse",2020,ATL,R,313,94.2,2177,0.460063898,93.2,2057,0.169329073,NULL,NULL,0,88.7,2199,0.188498403,86.9,1675,0.115015974,78.8,2163,0.067092652,NULL,NULL,0,73
669064,"Bailey, Brandon",2020,HOU,R,97,92.1,2409,0.525773196,NULL,NULL,0,NULL,NULL,0,87,2462,0.092783505,82.8,1965,0.175257732,79,2591,0.206185567,NULL,NULL,0,30
669145,"Zimmermann, Bruce",2020,BAL,L,107,91.4,2360,0.514018692,NULL,NULL,0,NULL,NULL,0,83.5,2608,0.224299065,84.6,1871,0.242990654,81.1,2727,0.018691589,NULL,NULL,0,31
669160,"May, Dustin",2020,LAD,R,866,99.1,2341,0.055427252,97.9,2411,0.513856813,93.6,2649,0.24595843,NULL,NULL,0,90.7,1937,0.050808314,86.8,3090,0.133949192,NULL,NULL,0,224
669203,"Burnes, Corbin",2020,MIL,R,1010,96.1,2669,0.024752475,96,2683,0.330693069,93.2,2919,0.314851485,86.7,2909,0.126732673,88.9,1944,0.111881188,81.1,2963,0.091089109,NULL,NULL,0,240
669211,"Akin, Keegan",2020,BAL,L,500,91.9,2389,0.62,NULL,NULL,0,NULL,NULL,0,80.6,2369,0.102,81.3,1988,0.174,77.2,2606,0.104,NULL,NULL,0,116
669214,"Menez, Conner",2020,SF,L,169,91.8,2254,0.544378698,NULL,NULL,0,NULL,NULL,0,84.4,2318,0.24260355,85.2,1302,0.023668639,80.9,2342,0.189349112,NULL,NULL,0,45
669270,"Kuhnel, Joel",2020,CIN,R,57,95.4,2294,0.385964912,95.3,2193,0.192982456,NULL,NULL,0,86.5,2323,0.350877193,89.8,1500,0.070175439,NULL,NULL,0,NULL,NULL,0,13
669289,"Espinal, Santiago",2020,TOR,R,40,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,58.9,1465,1,NULL,NULL,0,11
669373,"Skubal, Tarik",2020,DET,L,591,94.4,2422,0.588832487,NULL,NULL,0,95.4,2407,0.011844332,86.1,2292,0.157360406,83.2,1648,0.164128596,76.6,2219,0.077834179,NULL,NULL,0,134
669424,"Lambert, Jimmy",2020,CWS,R,33,92.7,2181,0.484848485,NULL,NULL,0,NULL,NULL,0,86.8,2442,0.060606061,82.9,1614,0.272727273,75.3,2571,0.181818182,NULL,NULL,0,8
669432,"Rogers, Trevor",2020,MIA,L,568,93.6,2426,0.542253521,93.8,2474,0.058098592,NULL,NULL,0,81.1,2021,0.218309859,84.4,1455,0.181338028,NULL,NULL,0,NULL,NULL,0,130
669456,"Bieber, Shane",2020,CLE,R,1238,94.1,2354,0.373990307,NULL,NULL,0,89.3,2529,0.162358643,84.5,2551,0.11631664,88.7,1665,0.084814216,83.6,2352,0.262520194,NULL,NULL,0,297
669459,"Nelson, Kyle",2020,CLE,L,25,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,82.3,2846,0.68,90.3,2286,0.32,NULL,NULL,0,NULL,NULL,0,6
669952,"White, Mitch",2020,LAD,R,44,93.5,2301,0.386363636,93.5,2301,0.113636364,NULL,NULL,0,87.2,2460,0.181818182,NULL,NULL,0,81.6,2432,0.318181818,NULL,NULL,0,11
670056,"Baragar, Caleb",2020,SF,L,349,93.8,2491,0.744985673,94.3,2774,0.005730659,NULL,NULL,0,84.4,2913,0.123209169,86.5,2290,0.00286533,79.6,2955,0.123209169,NULL,NULL,0,88
670167,"Schreiber, John",2020,DET,R,281,89.8,2142,0.483985765,89.7,2143,0.035587189,NULL,NULL,0,NULL,NULL,0,84.8,1570,0.135231317,77.6,2441,0.34519573,NULL,NULL,0,70
670280,"Bednar, David",2020,SD,R,118,95.7,2290,0.593220339,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,75.2,2387,0.144067797,88.9,1479,0.262711864,32
670329,"Garcia, Rico",2020,SF,R,177,95.8,2344,0.559322034,NULL,NULL,0,90.6,2485,0.005649718,NULL,NULL,0,85.7,2026,0.316384181,83.4,2485,0.118644068,NULL,NULL,0,44
670426,"Diehl, Phillip",2020,COL,L,116,90.2,2565,0.525862069,90.7,2552,0.025862069,NULL,NULL,0,79.2,2742,0.439655172,83.8,1897,0.00862069,NULL,NULL,0,NULL,NULL,0,25
670550,"Rodriguez, Nivaldo",2020,HOU,R,187,93,1988,0.481283422,91.9,2141,0.005347594,NULL,NULL,0,89.1,2304,0.235294118,83,1508,0.037433155,83.2,2661,0.240641711,NULL,NULL,0,46
670712,"Brosseau, Mike",2020,TB,R,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
670912,"Oviedo, Johan",2020,STL,R,444,94.8,2277,0.560810811,NULL,NULL,0,NULL,NULL,0,84.9,2529,0.297297297,87.4,1470,0.038288288,77,2503,0.103603604,NULL,NULL,0,112
670950,"Richards, Trevor",2020,TB,R,576,90.5,2155,0.506944444,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,82.5,2398,0.310763889,82.6,2038,0.182291667,NULL,NULL,0,150
670970,"Morejon, Adrian",2020,SD,L,322,96.6,2404,0.562111801,NULL,NULL,0,NULL,NULL,0,85.3,2712,0.124223602,84.3,963,0.173913043,80.7,2618,0.139751553,NULL,NULL,0,79
670990,"Ramirez, Yohan",2020,SEA,R,420,95.6,2363,0.6,NULL,NULL,0,NULL,NULL,0,81.9,2417,0.4,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,94
671790,"Bolaños, Ronald",2020,KC,R,73,95.5,2215,0.397260274,94.4,2207,0.191780822,NULL,NULL,0,86.3,2599,0.205479452,87.7,1416,0.02739726,77.2,2599,0.178082192,NULL,NULL,0,21
672335,"Pérez, Cionel",2020,HOU,L,128,95,2092,0.625,NULL,NULL,0,NULL,NULL,0,83.7,2640,0.3515625,87.4,1726,0.0234375,NULL,NULL,0,NULL,NULL,0,32
672578,"Hernández, Carlos",2020,KC,R,255,94.4,2212,0.019607843,96.2,2380,0.494117647,NULL,NULL,0,84.5,2045,0.08627451,85.9,1500,0.152941176,82.5,2337,0.247058824,NULL,NULL,0,67
672715,"Patiño, Luis",2020,SD,R,349,96.7,2468,0.64756447,NULL,NULL,0,NULL,NULL,0,84.6,2650,0.1747851,89.1,1881,0.17765043,NULL,NULL,0,NULL,NULL,0,85
672911,"Cruz, Jesús",2020,STL,R,39,91.1,2057,0.512820513,91.3,2079,0.076923077,NULL,NULL,0,83.5,2328,0.179487179,84.9,1345,0.230769231,NULL,NULL,0,NULL,NULL,0,7
673258,"Baez, Michel",2020,SD,R,99,95.4,2371,0.555555556,NULL,NULL,0,NULL,NULL,0,83.8,2131,0.03030303,86.7,1654,0.414141414,NULL,NULL,0,NULL,NULL,0,23
673633,"Hirano, Yoshihisa",2020,SEA,R,248,89.9,2117,0.451612903,NULL,NULL,0,NULL,NULL,0,82.8,2519,0.004032258,NULL,NULL,0,NULL,NULL,0,82.1,1154,0.544354839,63
675916,"Karinchak, James",2020,CLE,R,468,95.5,2396,0.502136752,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,83.2,2356,0.497863248,NULL,NULL,0,109
675921,"Howard, Spencer",2020,PHI,R,439,94,2345,0.564920273,NULL,NULL,0,NULL,NULL,0,84.5,2389,0.216400911,79.6,1539,0.159453303,73.3,2140,0.059225513,NULL,NULL,0,113
676051,"Heuer, Codi",2020,CWS,R,374,97.8,2305,0.026737968,97.6,2359,0.631016043,NULL,NULL,0,87.8,2114,0.248663102,89.1,2308,0.093582888,NULL,NULL,0,NULL,NULL,0,92
676220,"Elledge, Seth",2020,STL,R,231,NULL,NULL,0,93.3,2318,0.649350649,NULL,NULL,0,83.2,2457,0.350649351,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,52
676596,"Fleming, Josh",2020,TB,L,470,90.5,1952,0.008510638,90.5,1873,0.534042553,85.4,1854,0.293617021,NULL,NULL,0,81.5,1710,0.155319149,77.8,1802,0.008510638,NULL,NULL,0,130
676604,"Zuber, Tyler",2020,KC,R,412,94.1,2243,0.444174757,NULL,NULL,0,NULL,NULL,0,83.9,2703,0.373786408,86.1,1363,0.101941748,80.7,2834,0.080097087,NULL,NULL,0,99
676606,"Margevicius, Nick",2020,SEA,L,679,90,2126,0.640648012,NULL,NULL,0,NULL,NULL,0,84.2,1851,0.159057437,82.2,1430,0.085419735,70.3,2013,0.114874816,NULL,NULL,0,170
676831,"Whitley, Kodi",2020,STL,R,77,93.7,2289,0.532467532,NULL,NULL,0,NULL,NULL,0,83.3,1961,0.181818182,85.3,1801,0.285714286,NULL,NULL,0,NULL,NULL,0,17
676886,"Beasley, Jeremy",2020,ARI,R,16,91.5,2357,0.375,NULL,NULL,0,NULL,NULL,0,83.4,2469,0.25,84.6,1116,0.375,NULL,NULL,0,NULL,NULL,0,3
676979,"Crochet, Garrett",2020,CWS,L,85,100.1,2503,0.847058824,NULL,NULL,0,NULL,NULL,0,86.6,2415,0.105882353,92.5,2194,0.047058824,NULL,NULL,0,NULL,NULL,0,22
677651,"Garcia, Luis",2020,HOU,R,203,93.9,2279,0.536945813,NULL,NULL,0,85.6,2199,0.098522167,80.4,2315,0.108374384,82.7,1900,0.18226601,76.6,2240,0.073891626,NULL,NULL,0,49
677976,"Dobnak, Randy",2020,MIN,R,748,92.9,2052,0.045454545,91.4,1952,0.438502674,NULL,NULL,0,83.4,2392,0.352941176,85.6,1753,0.163101604,NULL,NULL,0,NULL,NULL,0,200
